Id,City,Date,Channel,Pincode,Merchant Name,Delivery Charge,Min Order,Product Name,Product ID,Product URL,Rating,Stock Status,Food Type,Discount,FSSAI License,Net Weight,Packaging,Shelf Life,Type,Brand,Price,Weight,Delivery Type,Quantity Sold
cbbaa7ae-f236-4892-b1ea-a453e2a6fac7,Mumbai,15-07-2024,In-Store,467904,Blinkit,46.29,364.02,Milk,e165a1b6,https://blinkit.com/product/7887,4.4,Out of Stock,Non-Vegetarian,12%,5.7187E+11,261g,Paper,14 months,Bakery,Britannia,276.61,444g,Express,17
f2fdb798-e6eb-4e27-924e-c45045dff09d,,14-05-2024,Online,147875,Blinkit,18.99,226.58,Juice,be85b683,https://blinkit.com/product/9215,5,Out of Stock,Vegetarian,22%,8.72648E+11,700g,Tetra Pack,8 months,Snacks,Britannia,40.86,953g,Express,45
6c3de80d-3a6b-4c52-99f0-4ad27c71d046,Chennai,17-08-2024,In-Store,393986,Blinkit,32.1,256.49,Fruits,35504779,https://blinkit.com/product/2286,2.1,In Stock,Vegetarian,36%,8.85664E+11,439g,Glass Bottle,5 months,Bakery,Amul,224.6,879g,Express,65
333317b6-996e-4107-b42b-158588fec2a6,Chennai,11-10-2024,,108804,Blinkit,46.66,101.45,Fruits,3f675231,https://blinkit.com/product/9173,4,Out of Stock,Vegetarian,44%,4.76505E+11,442g,Plastic,,Fruits & Vegetables,Real,373.88,553g,Express,44
c1f7767a-7a0e-4d98-a250-113d7d9ecf19,Chennai,,In-Store,256962,Blinkit,38.7,280.64,Snacks,6406b449,https://blinkit.com/product/6064,1.7,Out of Stock,Vegetarian,47%,1.87576E+11,325g,Paper,6 months,Fruits & Vegetables,Amul,,574g,Standard,16
8a6ff005-25a4-40ba-8a48-4dd6a9892778,Kolkata,04-03-2025,App,350401,Blinkit,41.15,369.37,Juice,af45e4e8,https://blinkit.com/product/6018,2.6,In Stock,Non-Vegetarian,45%,2.73904E+11,419g,Paper,5 months,Grocery,Tropicana,144.61,396g,Express,95
cb7fe4b9-a388-4522-b95b-800b40e18d30,Hyderabad,14-03-2024,App,177546,Blinkit,36.59,226.57,Cereal,307d998d,https://blinkit.com/product/7909,3,Out of Stock,Non-Vegetarian,21%,6.55447E+11,886g,Tetra Pack,,Bakery,Kellogg's,381.97,709g,Standard,55
9890c710-101c-454e-ab47-f40da0475efb,Hyderabad,17-12-2024,In-Store,849225,Blinkit,47.44,372.2,Snacks,,https://blinkit.com/product/6232,2.9,Out of Stock,Vegetarian,43%,5.86145E+11,,Plastic,5 months,Dairy,Tropicana,418.58,,Standard,41
768588b1-6ab8-46b4-b97d-1663b95b95e5,Chennai,20-06-2024,App,187883,Blinkit,20.55,396.06,Butter,a82ab476,https://blinkit.com/product/5504,,Out of Stock,Vegetarian,8%,5.22663E+11,167g,Tetra Pack,24 months,Beverages,Mother Dairy,391.91,339g,Express,46
921d0b8e-285b-49ad-8c5d-a4369b9b36ec,Pune,14-02-2025,Online,483051,Blinkit,22.84,263.75,Vegetables,731fd01f,https://blinkit.com/product/7211,3.7,In Stock,,34%,2.44129E+11,755g,Glass Bottle,24 months,,Nestle,121.64,168g,Standard,79
9fb69020-fee3-40a1-b40c-d3a7c3505aff,Hyderabad,13-12-2024,App,,Blinkit,32.53,483.81,Fruits,8981dfec,https://blinkit.com/product/6503,3,In Stock,Vegetarian,30%,7.60292E+11,151g,Paper,22 months,Grocery,Real,36.78,264g,Express,44
cb192c8a-8729-4f34-815b-3738eb04b42b,Pune,,,651196,Blinkit,,,Fruits,fc2853ca,https://blinkit.com/product/9363,4.3,Out of Stock,Non-Vegetarian,26%,5.19932E+11,187g,Glass Bottle,19 months,Snacks,,142.01,672g,Express,68
d1987da1-7721-4592-9234-9b17b6c2b7af,Bangalore,16-09-2024,In-Store,855731,Blinkit,43.58,418.8,Butter,989c9995,https://blinkit.com/product/6393,2.5,In Stock,Vegetarian,15%,3.44453E+11,693g,Glass Bottle,,Snacks,Real,158.17,541g,Express,35
8a594a19-7116-4c03-9c36-22fe4ada3370,Ahmedabad,15-07-2024,Online,393986,Blinkit,28.32,277.97,Juice,e17d1eaf,https://blinkit.com/product/9489,1.6,In Stock,Non-Vegetarian,44%,1.55369E+11,740g,Glass Bottle,9 months,Beverages,Mother Dairy,65.78,361g,Standard,71
77587674-5829-4838-93d9-3cb0cd83eafe,Bangalore,04-10-2024,App,795929,Blinkit,43.37,287.12,Juice,95151127,https://blinkit.com/product/2283,2.1,Out of Stock,Vegetarian,44%,1.25166E+11,308g,Paper,17 months,Grocery,,297,554g,Standard,3
9b611ffa-5c13-437d-907e-3370c82a553c,Pune,07-09-2024,Online,889376,Blinkit,26.77,408.73,Juice,0deaa1cb,https://blinkit.com/product/4936,2.5,,Vegetarian,47%,2.01116E+11,349g,Tetra Pack,4 months,Dairy,Britannia,382.56,366g,,85
,,10-06-2024,App,242325,Blinkit,44.86,113.07,Fruits,c6b665b2,https://blinkit.com/product/9461,1,In Stock,Vegetarian,45%,1.6181E+11,725g,Glass Bottle,11 months,Bakery,Britannia,261.67,497g,Standard,40
,Hyderabad,17-10-2024,Online,704411,Blinkit,11.23,171.71,Juice,8448ad7b,https://blinkit.com/product/5609,4.3,Out of Stock,Vegetarian,41%,9.18887E+11,948g,Glass Bottle,15 months,Grocery,Kellogg's,277.66,299g,Express,90
7261986a-a54a-42ad-92c0-165322453c12,Chennai,15-06-2024,In-Store,908837,Blinkit,35.36,291.21,Eggs,8e761cfa,https://blinkit.com/product/6384,2.6,In Stock,Non-Vegetarian,15%,6.12487E+11,574g,Plastic,20 months,Dairy,Mother Dairy,322.36,,,73
2943ebdf-f06a-475f-a95c-0b80cdb1cd54,Ahmedabad,18-07-2024,,704411,Blinkit,,102.46,Milk,9ea2303f,,4.1,In Stock,Non-Vegetarian,26%,3.38711E+11,,Tetra Pack,9 months,Snacks,Kellogg's,276.12,133g,Express,98
68d71e35-a9d7-482f-8ef1-468fb8890aa9,Delhi,17-04-2024,,885833,Blinkit,44.92,326.24,Vegetables,fd73c3aa,https://blinkit.com/product/5909,1.9,Out of Stock,Non-Vegetarian,6%,5.45239E+11,530g,,18 months,Fruits & Vegetables,Amul,411.29,494g,Standard,15
c69235b0-69ff-4914-befd-b4a5c4458ad0,Chennai,17-12-2024,In-Store,361453,,,162.33,Eggs,597bc3ce,https://blinkit.com/product/2426,4.1,Out of Stock,Vegetarian,47%,1.60605E+11,735g,Tetra Pack,13 months,,Amul,21.89,247g,Standard,14
e563703d-d3c4-45f0-a8ce-cd3bf8aa2ca5,,31-03-2024,App,177546,Blinkit,15.09,443.98,Fruits,b59c036e,https://blinkit.com/product/2057,1.2,In Stock,Vegetarian,35%,8.74697E+11,438g,Glass Bottle,3 months,Dairy,Britannia,59.11,688g,Express,48
19aeb15b-3c79-41aa-b143-b4a8fa900931,Kolkata,,Online,536865,Blinkit,34.46,123.49,Juice,6aeea001,https://blinkit.com/product/9562,3.3,Out of Stock,Non-Vegetarian,21%,9.03171E+11,833g,Paper,8 months,Grocery,Tropicana,415.74,851g,Standard,53
734a4d17-8cef-435d-bbea-192224386c85,Mumbai,25-04-2024,In-Store,457472,Blinkit,12.84,213.38,Fruits,,https://blinkit.com/product/8534,,In Stock,Vegetarian,6%,8.00974E+11,641g,Tetra Pack,16 months,Dairy,Nestle,33.86,697g,Express,34
c4a2cea6-83a0-48c5-991b-26cabb1eb3f9,Chennai,10-06-2024,In-Store,234616,Blinkit,11.16,110.28,Cereal,8effa3d1,https://blinkit.com/product/4377,1.2,Out of Stock,Vegetarian,32%,4.59225E+11,808g,Tetra Pack,5 months,Snacks,Amul,141.53,504g,Standard,38
cb6a4770-1a9a-4e7e-95bd-bfb9a2fbb11b,Pune,26-06-2024,App,621475,Blinkit,24.93,144.89,Milk,4056da23,https://blinkit.com/product/6563,4.6,Out of Stock,Non-Vegetarian,11%,8.07037E+11,218g,Glass Bottle,7 months,Bakery,Real,257.22,1000g,Standard,16
cf70c484-eea4-4060-a9d7-1796e0d1c934,Kolkata,07-12-2024,In-Store,566275,Blinkit,11.41,416.58,Eggs,5b4246c0,https://blinkit.com/product/4241,2.3,In Stock,Vegetarian,13%,3.00812E+11,915g,Glass Bottle,17 months,Snacks,Mother Dairy,161.67,160g,Standard,29
70cc4a32-8a36-41da-a4da-f130f4e50bd2,Ahmedabad,03-07-2024,App,,Blinkit,31.33,416.34,Fruits,df33ba66,https://blinkit.com/product/3789,4.7,Out of Stock,Non-Vegetarian,26%,1.01886E+11,835g,Glass Bottle,12 months,Bakery,Kellogg's,347.45,708g,Express,96
,Mumbai,09-04-2024,Online,849225,Blinkit,11.37,330.1,Cheese,00f6930b,https://blinkit.com/product/6987,2.2,Out of Stock,Vegetarian,31%,,503g,Glass Bottle,8 months,Snacks,Mother Dairy,177.38,285g,Express,63
7f9f35d0-dbc1-412c-a11e-b2d9f367484f,Pune,03-04-2024,App,946560,Blinkit,27.95,346.3,Snacks,362f3747,https://blinkit.com/product/2613,4.8,In Stock,Non-Vegetarian,37%,9.35714E+11,,Paper,15 months,Snacks,Kellogg's,375.4,902g,Standard,13
2c39246f-6f57-40e2-aad7-a2364666f0dc,,10-01-2025,Online,,Blinkit,48.34,488.73,Cheese,927f812e,https://blinkit.com/product/3293,1.3,In Stock,Non-Vegetarian,10%,9.28952E+11,942g,Plastic,5 months,Fruits & Vegetables,Mother Dairy,313.55,323g,Express,64
adba1923-7adf-4484-85e9-ae233e30e076,Bangalore,31-01-2025,Online,795929,Blinkit,11.18,411.12,Vegetables,541715ea,https://blinkit.com/product/8533,2,Out of Stock,Vegetarian,23%,1.95453E+11,856g,Glass Bottle,22 months,Beverages,Britannia,29.64,,Standard,4
c1741614-8ffc-4aff-913f-0460c00640af,Delhi,13-06-2024,App,798626,Blinkit,47.1,358.22,Butter,8ba90a0a,https://blinkit.com/product/5082,4,Out of Stock,Vegetarian,,6.73767E+11,354g,Tetra Pack,18 months,Bakery,Britannia,277.9,,Express,59
03e750b3-28d1-4938-beb3-9c8c128a392f,Hyderabad,04-12-2024,App,299370,Blinkit,23.69,224.34,Cheese,3f1a1f33,https://blinkit.com/product/5245,3.1,Out of Stock,Vegetarian,7%,6.64305E+11,726g,Paper,24 months,Snacks,Kellogg's,106.95,724g,Express,78
1c7da9d3-a517-4f28-a947-1447fcc7524b,Kolkata,15-06-2024,In-Store,889376,Blinkit,16.22,319.33,Vegetables,626e2d89,https://blinkit.com/product/5178,1.6,In Stock,Non-Vegetarian,43%,1.07967E+11,962g,Glass Bottle,12 months,Bakery,Mother Dairy,387.63,920g,Standard,50
fc1da200-ce96-4e0d-9af7-cef442ef4c3b,Ahmedabad,05-06-2024,Online,350401,Blinkit,16.57,206.38,Butter,59f80d89,https://blinkit.com/product/3806,2.8,Out of Stock,Non-Vegetarian,5%,1.37812E+11,345g,Tetra Pack,12 months,,Real,119.78,295g,Express,51
35faa526-664c-462f-ad04-b05befc2b67b,Delhi,03-08-2024,App,651196,Blinkit,39.6,333.7,Vegetables,c8e1cf4d,https://blinkit.com/product/2271,3.4,In Stock,,49%,5.18003E+11,,Glass Bottle,21 months,Beverages,Britannia,49.41,323g,Standard,68
,Chennai,12-10-2024,App,771145,Blinkit,43.06,276.85,Butter,047d49d2,https://blinkit.com/product/3058,4.7,Out of Stock,Vegetarian,25%,3.59053E+11,558g,Tetra Pack,9 months,Dairy,Tropicana,271.71,765g,Standard,2
061c2c4e-3537-4c0e-8499-d7ce5c91bc23,Delhi,06-11-2024,App,274946,Blinkit,,494.51,Fruits,57c2e59b,https://blinkit.com/product/1895,4.4,Out of Stock,Vegetarian,15%,7.29324E+11,731g,Paper,11 months,Fruits & Vegetables,Tropicana,156.93,720g,Standard,88
863609e6-9a16-4498-b7b1-0201a5e82249,Chennai,20-12-2024,In-Store,845150,Blinkit,21.68,268.88,Fruits,d161a894,https://blinkit.com/product/1864,1.2,In Stock,Vegetarian,40%,6.5976E+11,967g,Plastic,7 months,Snacks,Nestle,251.94,676g,Standard,9
a2568e43-02c5-4885-b862-7a348ad8f18f,Mumbai,15-12-2024,Online,771145,Blinkit,35.95,396.49,Eggs,10373011,https://blinkit.com/product/3194,2.4,Out of Stock,Vegetarian,42%,3.88883E+11,897g,Glass Bottle,4 months,Snacks,Tropicana,440.58,460g,Standard,79
51494262-423d-4746-9aab-40d2afe65c19,Pune,25-09-2024,Online,467904,Blinkit,25.41,439.62,Cheese,c121f0ae,https://blinkit.com/product/8385,3.3,Out of Stock,Non-Vegetarian,6%,7.53125E+11,688g,Plastic,11 months,Bakery,Britannia,321.31,143g,Standard,34
c6de7c89-a80f-4a2b-9085-c0fb135a4c77,Ahmedabad,03-10-2024,In-Store,908837,Blinkit,14.06,174.62,Vegetables,e6acb774,,2.5,In Stock,Vegetarian,26%,1.30906E+11,190g,Glass Bottle,6 months,Snacks,Nestle,318.07,349g,Standard,5
697c8beb-9f29-42c1-ba4f-dce0efca61ba,Hyderabad,19-05-2024,Online,422376,Blinkit,40.1,179.06,Fruits,3db88982,https://blinkit.com/product/3930,4,Out of Stock,Vegetarian,46%,9.99118E+11,301g,Plastic,4 months,Beverages,Real,368.64,945g,Standard,88
3bb66796-cc72-4084-b97e-d56daf759b28,Hyderabad,13-03-2024,Online,883737,Blinkit,39.36,409.62,Cheese,67393779,https://blinkit.com/product/2372,1.7,In Stock,Vegetarian,38%,8.51826E+11,180g,,13 months,Grocery,Real,450.65,681g,Express,39
2ff749db-6a15-4ddf-bade-01fa9f8a9ae4,Pune,27-09-2024,In-Store,256962,,37.79,469.1,Fruits,42282ebe,https://blinkit.com/product/7515,2.1,,Vegetarian,39%,7.55753E+11,119g,Glass Bottle,7 months,Fruits & Vegetables,Mother Dairy,213.41,837g,Standard,64
38f37d08-5b47-4ce7-8864-9789404ad8cd,Hyderabad,25-03-2024,Online,608867,Blinkit,31.66,482.85,Cereal,b335def4,,1.1,In Stock,Vegetarian,46%,3.48993E+11,957g,Tetra Pack,9 months,,Tropicana,111.09,307g,Standard,22
1ee0c072-5bbd-45f8-b762-8f50ccfe174e,Chennai,15-11-2024,In-Store,195687,Blinkit,29.4,363.39,Fruits,e91c53bd,https://blinkit.com/product/7196,3.8,Out of Stock,Non-Vegetarian,5%,2.471E+11,236g,Paper,17 months,Fruits & Vegetables,Amul,170.12,231g,Express,70
23eb4375-8a27-4080-ac7a-aba566824a93,Mumbai,02-10-2024,Online,793774,Blinkit,31.78,237.77,Juice,16b494b7,,2.8,In Stock,Vegetarian,39%,,566g,Paper,9 months,Bakery,Kellogg's,199.46,918g,,85
f789b909-67a3-4c98-a108-9ca655614c53,,26-11-2024,Online,885833,Blinkit,,423.86,Bread,b4999cd8,,3.9,Out of Stock,Non-Vegetarian,47%,7.22396E+11,185g,Plastic,,Fruits & Vegetables,Mother Dairy,201.96,461g,Express,70
09cfd3da-bd67-4e53-89dd-d37c93022385,Mumbai,26-06-2024,Online,771145,Blinkit,32.16,165.08,Juice,a0a8e2a6,https://blinkit.com/product/8369,1.8,In Stock,Non-Vegetarian,43%,2.90453E+11,984g,Plastic,3 months,Bakery,Kellogg's,237.03,224g,Standard,11
21a7376c-dfb5-4163-8d1b-4fbd4ed1e156,Kolkata,12-05-2024,In-Store,567014,Blinkit,14,153.34,Juice,aea48c5b,https://blinkit.com/product/5861,2.2,Out of Stock,Non-Vegetarian,49%,9.73487E+11,309g,Glass Bottle,14 months,Dairy,Kellogg's,261.55,620g,Express,39
b3a7410f-82e7-4633-8310-bb10ec32e1b6,Ahmedabad,09-01-2025,Online,142121,Blinkit,23.8,265.73,Bread,90c08d3c,https://blinkit.com/product/8434,4.8,Out of Stock,Non-Vegetarian,38%,7.01431E+11,248g,Plastic,3 months,Fruits & Vegetables,Amul,443.69,104g,Standard,13
7c13c0b1-dd74-4f35-b5a4-6b79d66962c4,Chennai,01-03-2025,Online,849225,Blinkit,25.54,163.01,Cereal,1a458455,https://blinkit.com/product/7940,4.3,In Stock,Non-Vegetarian,39%,1.63176E+11,456g,Tetra Pack,11 months,Dairy,Tropicana,443.32,183g,Standard,70
a893c054-e5e0-4232-9f82-03e4cffa9829,Ahmedabad,17-09-2024,Online,849225,Blinkit,19.22,355.46,Milk,304ba5bc,https://blinkit.com/product/1818,3.4,Out of Stock,Vegetarian,27%,4.52541E+11,772g,Tetra Pack,22 months,Beverages,Kellogg's,325.73,972g,Express,91
03aa3b0a-053a-41dd-86e2-8fe5c1453e6f,Pune,26-01-2025,App,299370,Blinkit,32.11,184.52,Cereal,6ccc5421,https://blinkit.com/product/6153,4.1,In Stock,Vegetarian,29%,5.02798E+11,667g,Plastic,5 months,Bakery,Nestle,184.76,829g,Express,52
68fe4d48-371d-490f-9444-6156829461ee,Chennai,23-03-2024,In-Store,430266,Blinkit,41.65,411.57,Fruits,9ac11afb,https://blinkit.com/product/9551,1.2,Out of Stock,Non-Vegetarian,5%,1.59362E+11,407g,Glass Bottle,12 months,Fruits & Vegetables,Tropicana,459.97,716g,Standard,36
afb41e3f-4983-4e68-8aab-8abc3aa665ac,Kolkata,01-02-2025,App,805258,Blinkit,34.83,146.23,Eggs,45338915,https://blinkit.com/product/5767,3.6,Out of Stock,Vegetarian,38%,4.15185E+11,325g,Tetra Pack,4 months,Beverages,Mother Dairy,411.67,931g,Standard,11
f5d655a7-2f81-484f-8246-7c6167fef5c8,Ahmedabad,13-06-2024,App,855731,Blinkit,46.36,287.86,Cheese,aeeae203,https://blinkit.com/product/9725,3.7,Out of Stock,,26%,5.62697E+11,890g,Tetra Pack,3 months,Fruits & Vegetables,Mother Dairy,96.6,591g,Standard,48
c9eb7e1f-6469-4409-8fcf-839978b92adf,Bangalore,28-09-2024,App,271577,Blinkit,25.1,231.11,Vegetables,a3a88c87,https://blinkit.com/product/8229,2.3,Out of Stock,Vegetarian,28%,3.93892E+11,,Tetra Pack,5 months,Dairy,Britannia,282.64,590g,Standard,52
d1cecbe2-2ae3-48cf-a044-f89c6c4224ab,Ahmedabad,03-07-2024,App,430266,Blinkit,44.81,256.99,Vegetables,0b3308db,https://blinkit.com/product/9618,2.2,Out of Stock,Non-Vegetarian,42%,6.03744E+11,664g,Plastic,,Grocery,Amul,151.6,382g,Standard,23
,Ahmedabad,12-03-2024,App,845764,Blinkit,45.56,180.47,Cheese,4bf29533,,2.9,In Stock,Vegetarian,9%,3.2392E+11,884g,Glass Bottle,8 months,Dairy,Real,415.92,745g,Standard,27
df5911da-43bc-47f0-9abb-6f03118b4a88,Mumbai,21-05-2024,Online,520254,Blinkit,37.69,137.86,Cereal,b9463346,https://blinkit.com/product/3043,2.4,Out of Stock,Non-Vegetarian,18%,2.28567E+11,231g,Plastic,18 months,Grocery,Tropicana,478.97,133g,Express,20
4584c0fb-b4a0-41c7-8587-0f4a32b1d271,Hyderabad,10-01-2025,App,515365,Blinkit,,108,Milk,5aa139a9,https://blinkit.com/product/5005,4.7,Out of Stock,Vegetarian,19%,3.91943E+11,686g,Glass Bottle,6 months,Fruits & Vegetables,Tropicana,490.78,628g,Standard,84
2e044b5c-b4bf-4734-af6e-5d0200c95666,Bangalore,17-03-2024,Online,491919,,36.54,121.48,Juice,7d8fdb45,https://blinkit.com/product/7535,4,In Stock,Vegetarian,14%,9.19988E+11,,Paper,21 months,Bakery,Real,346.76,778g,Express,38
863b4e1a-7d30-47ff-8e55-e7e1a9b71de3,Delhi,12-11-2024,Online,271585,Blinkit,46.92,426.07,Butter,05dac10d,https://blinkit.com/product/3602,4.1,Out of Stock,Vegetarian,27%,8.60294E+11,464g,Paper,6 months,Snacks,Nestle,263.74,813g,Standard,18
06401901-4641-4912-bf36-dbee0e8e663d,Ahmedabad,01-10-2024,App,306360,Blinkit,,,Milk,1db684aa,https://blinkit.com/product/9522,2,In Stock,Non-Vegetarian,27%,7.58903E+11,400g,Plastic,10 months,Fruits & Vegetables,Britannia,386.58,362g,Express,95
73f8994f-5b52-4237-be9c-1d04fe61e24c,Mumbai,13-12-2024,Online,629558,Blinkit,20.1,398.3,,a58abfdd,https://blinkit.com/product/1394,4.6,In Stock,Vegetarian,13%,1.25308E+11,362g,Plastic,23 months,Snacks,Mother Dairy,374.24,138g,Standard,54
e10b8803-6c2c-4408-8f10-136a375717bd,Chennai,27-03-2024,Online,946560,Blinkit,34.81,203.15,Bread,228c076a,https://blinkit.com/product/1395,1.9,Out of Stock,Vegetarian,46%,4.65538E+11,,Glass Bottle,12 months,Fruits & Vegetables,Kellogg's,240.43,423g,,67
b48c256a-711f-4ff9-aa7e-7dca7676acf1,Chennai,01-03-2025,In-Store,566275,Blinkit,19.57,,Bread,66db24b8,https://blinkit.com/product/3382,2.8,Out of Stock,Vegetarian,25%,7.76667E+11,348g,Glass Bottle,10 months,,Kellogg's,476.81,946g,Express,58
c8d55d0d-56ed-47fc-9983-31f078327de4,Delhi,19-08-2024,App,299370,Blinkit,12.69,318.48,Cereal,ec6a2e5e,https://blinkit.com/product/8280,1.1,Out of Stock,Vegetarian,46%,8.54374E+11,200g,Tetra Pack,17 months,Dairy,Britannia,348.21,734g,Express,42
a3a98296-611e-40af-aaa3-e22db704071e,Kolkata,20-08-2024,Online,687154,Blinkit,13.73,473.51,Milk,d4f70498,https://blinkit.com/product/3946,3.9,,Vegetarian,31%,9.13995E+11,241g,Plastic,3 months,Bakery,Mother Dairy,113.6,704g,,63
78af655e-cc44-4a44-9369-2275abfd2bca,Mumbai,07-05-2024,Online,477803,Blinkit,25.91,110.46,Snacks,3c295ff7,https://blinkit.com/product/5970,4.1,In Stock,Non-Vegetarian,22%,,628g,Tetra Pack,20 months,Snacks,Amul,218.55,237g,Standard,38
,Pune,05-06-2024,Online,306360,Blinkit,34.08,116.62,Snacks,6fdb5007,https://blinkit.com/product/5247,3.7,Out of Stock,Vegetarian,16%,2.22836E+11,506g,Glass Bottle,14 months,Bakery,Britannia,91.07,338g,Standard,6
b3ade9ca-e6b5-4a5a-9e06-66b41c3ca411,Pune,16-08-2024,,687154,Blinkit,46.59,257.28,Snacks,5afbf1dd,https://blinkit.com/product/5284,,In Stock,Vegetarian,8%,1.0176E+11,456g,Glass Bottle,17 months,Bakery,Amul,261.97,918g,Express,40
731e18e6-d1bb-4c0a-b09c-a3f9945c3aac,Ahmedabad,04-02-2025,App,195687,Blinkit,43.78,236.75,Juice,90e4f9b6,https://blinkit.com/product/3758,,Out of Stock,Vegetarian,16%,3.1946E+11,939g,Plastic,4 months,Dairy,Real,322.8,773g,Express,59
867291bf-4544-4ab5-bb82-87da02a2e7de,Hyderabad,23-02-2025,Online,573631,Blinkit,15.41,156.1,Juice,33fb3b08,https://blinkit.com/product/7869,3.6,In Stock,Vegetarian,44%,5.88347E+11,951g,Paper,19 months,Fruits & Vegetables,Real,80.16,805g,Express,46
9d74295b-4a60-4ee6-a126-d8e4415a822d,Hyderabad,10-05-2024,Online,654993,Blinkit,39.39,366.79,Cereal,33e33989,https://blinkit.com/product/8356,4.7,Out of Stock,Non-Vegetarian,31%,3.89487E+11,291g,Plastic,9 months,Grocery,Amul,383.94,190g,Express,31
,Bangalore,11-01-2025,In-Store,774234,Blinkit,18.96,390.14,Butter,b90907ac,https://blinkit.com/product/9340,3.7,In Stock,Non-Vegetarian,25%,4.32772E+11,192g,Glass Bottle,11 months,Fruits & Vegetables,Kellogg's,99.73,413g,Standard,57
ed61051f-1033-40bc-813b-1ff84b4694c4,Kolkata,,In-Store,264232,Blinkit,22.48,244.09,Cheese,0c627583,https://blinkit.com/product/5571,3.5,In Stock,Vegetarian,35%,4.10162E+11,626g,Paper,3 months,Fruits & Vegetables,Kellogg's,38.42,131g,Express,46
959d753a-55f5-4b1a-924d-ba162f482a7b,Delhi,09-11-2024,Online,956391,Blinkit,18.28,336.26,Cereal,d6a31d63,https://blinkit.com/product/6957,4,Out of Stock,Vegetarian,46%,6.53282E+11,365g,Paper,3 months,Grocery,Nestle,442.37,601g,Standard,66
a1783ea7-fc2b-408a-9648-3a0822bcac0a,Pune,13-05-2024,In-Store,654993,Blinkit,22.28,418.29,Eggs,d9f8b140,https://blinkit.com/product/8378,3.9,Out of Stock,Non-Vegetarian,11%,2.55882E+11,673g,Paper,7 months,Snacks,Real,256.55,498g,Standard,95
9b343c53-5df8-4819-8c77-aaad25b3dcb7,Hyderabad,18-10-2024,Online,471355,Blinkit,37.35,,Snacks,53fcb534,https://blinkit.com/product/9847,4.3,In Stock,Non-Vegetarian,16%,1.96474E+11,656g,Tetra Pack,12 months,Dairy,Tropicana,219.14,808g,Standard,45
6ccb9167-5721-4766-8c1f-a487c8d9ce85,Bangalore,10-05-2024,Online,406604,Blinkit,16.6,385.13,Vegetables,f0fa0822,https://blinkit.com/product/8327,3.2,Out of Stock,Vegetarian,40%,9.57538E+11,430g,Plastic,11 months,Beverages,Amul,145.28,471g,Standard,46
1d10fa3f-3ab3-4ad9-a313-850fe51fa3bb,Mumbai,06-05-2024,In-Store,215317,Blinkit,25.78,206.9,Bread,fed1de40,https://blinkit.com/product/3299,,Out of Stock,Non-Vegetarian,,6.21448E+11,748g,Plastic,8 months,Beverages,Tropicana,66.62,,Standard,19
f0589a64-0bb7-4dbe-9b34-2c6e1ac3d902,,13-11-2024,Online,849225,Blinkit,28.48,266.71,Cereal,a8a6a80b,https://blinkit.com/product/3481,,In Stock,Non-Vegetarian,18%,8.65153E+11,641g,Tetra Pack,9 months,Dairy,Real,434.2,739g,Standard,24
4d3552a0-ca24-4a34-bb58-893c9eb3556b,Delhi,22-09-2024,App,946560,Blinkit,37.79,243.06,Eggs,88856f2f,https://blinkit.com/product/8555,3.4,Out of Stock,Vegetarian,13%,7.66445E+11,476g,Tetra Pack,7 months,Beverages,Mother Dairy,130.44,475g,Standard,62
288f6f4c-63f6-49e3-b29f-54359e5cbc60,Delhi,18-05-2024,In-Store,849225,Blinkit,37.47,119.48,Eggs,ac2129d9,https://blinkit.com/product/7939,2.8,Out of Stock,Non-Vegetarian,33%,4.89864E+11,150g,Paper,14 months,Bakery,Nestle,222.31,740g,Express,35
b21ce22f-df50-48b8-9c85-2985c76ca0bd,Delhi,19-10-2024,App,360450,Blinkit,17.28,199.81,Cereal,a27fe73f,https://blinkit.com/product/7271,2.6,In Stock,Vegetarian,44%,6.63796E+11,258g,Glass Bottle,6 months,Dairy,Amul,296.85,215g,Standard,82
3f068dcc-05c5-44b1-891f-0633efe6a95d,Hyderabad,27-04-2024,Online,515365,,23.65,168.71,Juice,961523c6,https://blinkit.com/product/3770,1.9,In Stock,Non-Vegetarian,18%,4.10663E+11,498g,Tetra Pack,8 months,Fruits & Vegetables,Tropicana,,450g,Standard,29
57aebc57-a8e8-4d19-9061-851852d56cbd,Bangalore,28-11-2024,App,477803,Blinkit,41.71,,Butter,a97ee0f1,https://blinkit.com/product/8888,2.8,In Stock,Vegetarian,32%,8.87081E+11,284g,Glass Bottle,15 months,Fruits & Vegetables,Tropicana,215.17,617g,Standard,65
,Mumbai,04-01-2025,Online,520254,Blinkit,19.17,464.8,Milk,9c40859f,https://blinkit.com/product/1888,1.7,Out of Stock,Non-Vegetarian,,1.57317E+11,827g,Paper,3 months,Fruits & Vegetables,Nestle,21.87,,Express,3
670d9901-b342-4584-b861-dfb247b4e3ee,Pune,27-06-2024,App,,Blinkit,16.9,383.12,Cheese,985b9754,https://blinkit.com/product/6755,3.3,Out of Stock,Non-Vegetarian,18%,4.25176E+11,465g,Tetra Pack,24 months,Bakery,Britannia,354.07,973g,Express,49
745912a4-a1fb-4c62-a2e9-77b960057b76,Hyderabad,05-06-2024,App,329213,Blinkit,16.03,220.06,Snacks,bf3baac6,https://blinkit.com/product/8184,2.7,In Stock,Vegetarian,17%,3.75128E+11,789g,,,Dairy,,297.73,892g,Standard,13
